3,17,20,30,42,54,62,85,87,91,96,119,123,125,136,137,145,154,157,158,159
20,39,56,70,91,134,160
1,42,62,76,85,87,91,145,154,158
15,24,52,60,80,98,106,112,138,143
160
122
82,110,117,138,142,143,145
105
72
22,30,33,37,43,46,49,97,99,100,115,119,123,137,145,146,147,154,157,159
13,59,110
46,73,141,154
11,24,32,41,48,59,60,65,82,98,110,117,143,145
36,40,47,49,56,72,74,95,96,119,125,145,163
4,24,52,60,80,82,106,108,138
18,20,35,54,68,72,110,119,137,145,146
1,20,42,70,134,159
16,37,49,54,68,98,119,145
25,33,35,45,46,49,55,58,72,100,104,122,129,135,136,137,138,143,157,160,161
1,2,16,17,26,33,42,54,56,62,70,72,85,88,91,129,134,136,137,157,159,160
27,54,76,119,130,144
10
63,73,126
4,13,15,48,52,59,60,80,82,106,112,143
19,58,72
20,42,56,129,134
21,156
143
64,103,131,142
1,10,37,119,147
48,66,67,103,142,143,145,156
13,41,48,64,71,82,98,110,117,142,145
10,19,20,45,49,55,58,72,100,104,116,129,136,157,160,161
36,47,77,95
16,19,54,91,119,125,130,134,137,144,145,150
14,34,47,62,95
10,18,30,49,54,68,96,115,119,137,145,146
135,143,144,145
2,56,104,134,160
14,47,91,95,96,163
13,32,48,82,98,110,117,145
1,3,17,20,26,76,134,145,154,159,161
10,49,99,119,122,136,145
73
19,33,46,49,58,100,104,122,129,136,161
10,12,19,45,49,84,100,104,136,158
14,34,36,40,77,95
13,24,31,32,41,60,67,71,82,89,98,103,108,109,110,117,131,133,137,141,142,143,145,156
10,14,18,19,33,37,43,45,46,53,56,58,66,67,68,72,73,84,88,96,100,104,119,122,123,129,136,137,143,146,157,160
145
54,61,110,119
4,15,24,60,66,80,82,89,98,105,106,142,143,145
49,84,100,136,137
1,16,18,20,21,35,37,51,68,72,91,96,98,99,119,123,125,130,136,145,146,150,157
19,33,58,72,104,122,129,145,160,161,164
2,14,20,26,39,49,72,86,101,104,129,134,140,160,164
110
19,25,33,45,49,55,72,73,104,129,136,160
11,13,24
4,13,15,24,48,52,72,80,82,94,98,106,108,110,112,130,143,156
51,68,81,111
1,3,20,36,85,87,165
23,73,81,111,121,126,151,158,162
29,32,71,78,80,103,109,110,131,142,156
13,98,143
31,49,52,67,103,110,141,142,143,145,160
31,48,49,66,71,103,117,137,141,142,143,145,157
