830,1461,2246,2563,2600,2883,3184,3210,3973,4038,4527,5171
27,186,209,274,306,334,365,375,380,394,528,553,631,690,737,853,862,946,1006,1071,1100,1275,1291,1311,1334,1362,1367,1374,1396,1397,1418,1435,1451,1480,1486,1497,1543,1583,1625,1639,1679,1684,1702,1777,1778,1780,1817,1912,1984,2025,2058,2142,2168,2200,2203,2232,2256,2274,2295,2300,2311,2344,2385,2405,2477,2510,2522,2544,2639,2677,2689,2691,2709,2739,2752,2757,2777,2795,2844,2886,2890,2905,2910,3094,3160,3220,3257,3268,3389,3402,3462,3507,3596,3698,3714,3718,3726,3728,3767,3822,3841,3872,3972,3979,4049,4056,4156,4176,4208,4227,4278,4282,4283,4349,4354,4375,4385,4407,4491,4512,4545,4747,4750,4783,4803,4826,4870,4920,5002,5031,5047,5056,5109,5375,5436,5450,5475,5492,5502
25,36,130,332,338,378,423,438,558,570,696,801,826,837,905,969,1032,1087,1143,1152,1273,1305,1327,1335,1344,1369,1482,1510,1534,1578,1621,1686,1808,1866,1891,1997,2136,2154,2225,2454,2462,2532,2628,2685,2729,2770,2776,2787,2804,2832,2859,2897,2996,3007,3032,3102,3120,3123,3247,3297,3301,3326,3327,3337,3362,3430,3452,3479,3484,3502,3514,3533,3570,3582,3631,3659,3677,3709,3766,3819,3831,3903,3905,3929,3934,3939,4055,4126,4171,4178,4213,4218,4220,4234,4333,4397,4426,4443,4466,4519,4560,4568,4572,4591,4630,4651,4762,4770,4798,4867,4869,4933,4969,4992,5114,5218,5247,5257,5286,5309,5342,5347,5354,5441,5457
201,435,603,792,802,803,831,1070,1166,1412,1612,1660,1715,2019,2190,2196,2205,2248,2264,2286,2381,2401,2463,2671,2697,2769,3006,3223,3315,3492,3747,3963,4150,4233,4268,4301,4948,5239,5289,5386,5460
400,646,893,981,1466,1593,2348,2402,2942,3395,3453,3821,3985,4184,4203,4256,4420,4474,4903,5140,5196,5207,5357
200,1168,1793,1822,1947,2299,2745,3059,3186,3290,3461,3541,3830,4584,5059,5112,5360
252,354,578,753,986,997,1000,1155,1169,1192,1299,1475,1481,1487,1540,1750,1882,1889,1928,1989,2258,2293,2599,2859,2922,2932,3034,3063,3080,3141,3214,3276,3332,3459,3705,3783,3835,3892,4100,4105,4399,4548,4583,4877,5123,5413
444,1080,1084,1146,1158,1212,1668,1733,2283,3211,3564,4275,4677,4709,5296
74,465,848,1045,1594,2506,2729,2958,3010,3094,3274,3337,3432,3495,3560,3905,4070,4754,4770,5077
84,123,125,168,279,288,372,519,588,681,709,780,833,841,868,933,945,1103,1259,1546,1647,1785,1788,1804,1851,1909,1940,1964,2186,2201,2214,2486,2634,2673,2701,2710,2758,3147,3263,3323,3345,3754,4010,4045,4098,4230,4289,4292,4352,4434,4498,4511,4600,4606,4649,4942,5085,5220
68,91,105,389,459,1047,1101,1271,1290,1326,1491,1500,1520,1754,2115,2208,2429,2471,2705,2828,2829,2830,2962,2978,3042,3075,3157,3371,3413,3480,3703,3823,3884,3907,4020,4270,4312,4423,4482,4496,4530,4540,4548,4579,4605,5030,5258,5271,5348
417,1258,1616,1621,4798,4979
1166,1792,3492,3747,3769
279,450,482,582,728,933,1165,1172,1211,1242,1463,1546,1626,1716,1788,1872,2047,2372,2438,2549,2831,2906,2940,3192,3203,3263,3494,3754,3838,4292,4352,4461,5010
84,372,582,603,1103,1463,1546,2186,2492,3026,3343,3494,3637,3799,3911,5219
121,361,552,577,668,717,765,1112,1237,1524,1990,2271,2628,2807,3371,3439,3543,3651,3783,4178,4207,4315,4380,4462,4470,4485,4505,5093,5375,5436
21,210,1564,2716,2875,3051,3177,3255,4178,4482,5247
100,104,174,321,368,407,444,464,592,643,790,797,922,925,1101,1217,1370,1411,1482,1584,1761,1942,2181,2207,2240,2305,2461,2571,2596,2778,2983,3172,3225,3327,3582,3662,3682,3695,3803,3819,3831,3851,3910,3940,4048,4209,4456,4584,4630,5035,5105,5114,5158,5172,5204,5217,5347,5408,5427
62,98,141,730,894,962,1036,1130,1134,1168,1213,1422,1487,1540,1557,1676,1710,1821,1874,1888,2037,2118,2258,2428,2495,2593,2658,2678,2793,2803,3015,3019,3037,3050,3058,3064,3254,3336,3355,3373,3442,3451,3594,3749,3761,3784,3885,3976,4060,4118,4158,4168,4196,4322,4340,4360,4363,4396,4399,4467,4604,4659,4739,4836,4957,5123,5131,5329
341,353,490,503,605,662,790,894,1114,1272,1557,1693,1710,2312,2416,2498,2596,3126,3414,3527,3594,3671,3749,4473,4588,4731,4823,5035,5123,5131,5506
17,210,906,1564,2437,2875,2924,3051,3255,4482
594,1120,1455,1621,1639,1650,1799,2200,2958,3131,3268,3425,3668,4906,5060,5106,5252
114,848,858,942,1594,4431,4784,5301
